vértice,tempo_execução,solução
10,12.000322341918945,3.0
10,11.008739471435547,13.0
10,10.999917984008789,8.0
10,10.999917984008789,8.0
10,12.001276016235352,13.0
10,10.999917984008789,14.0
10,10.999917984008789,7.0
10,11.000871658325195,11.0
10,12.001991271972656,8.0
10,12.00103759765625,12.0
10,10.999917984008789,8.0
10,12.06207275390625,7.0
10,10.999917984008789,8.0
10,11.00015640258789,12.0
10,11.001110076904297,7.0
10,12.000799179077148,7.0
10,11.913061141967773,12.0
10,11.99960708618164,10.0
10,10.999441146850586,8.0
10,12.000799179077148,11.0
10,12.001991271972656,11.0
10,11.00015640258789,12.0
10,11.998891830444336,10.0
10,10.997772216796875,8.0
10,10.998010635375977,20.0
10,10.997533798217773,12.0
10,11.999368667602539,19.0
10,10.999917984008789,9.0
10,11.999368667602539,7.0
10,10.998725891113281,10.0
10,11.002779006958008,13.0
10,10.999441146850586,9.0
10,12.000083923339844,16.0
10,11.999845504760742,9.0
10,11.00015640258789,14.0
10,13.99850845336914,9.0
10,10.99848747253418,12.0
10,10.999202728271484,13.0
10,11.00015640258789,8.0
10,10.999679565429688,11.0
10,11.998653411865234,12.0
10,11.99960708618164,11.0
10,10.999917984008789,11.0
10,10.999202728271484,7.0
10,12.000560760498047,11.0
10,11.000871658325195,11.0
10,11.001348495483398,9.0
10,10.997772216796875,9.0
10,10.999441146850586,16.0
10,10.998725891113281,13.0
10,12.000560760498047,8.0
10,11.006593704223633,10.0
10,10.999679565429688,6.0
10,11.999130249023438,8.0
10,11.000394821166992,11.0
10,11.999845504760742,7.0
10,11.014461517333984,10.0
10,12.000560760498047,6.0
10,10.999441146850586,15.0
10,11.99960708618164,11.0
10,12.000083923339844,8.0
10,11.999130249023438,11.0
10,12.000322341918945,20.0
10,10.999917984008789,7.0
10,12.000560760498047,10.0
10,11.999845504760742,5.0
10,11.999845504760742,7.0
10,11.999368667602539,5.0
10,12.000560760498047,15.0
10,12.000322341918945,11.0
10,11.999845504760742,7.0
10,10.998249053955078,17.0
10,11.999845504760742,18.0
10,12.000083923339844,10.0
10,12.00103759765625,9.0
10,12.000083923339844,11.0
10,12.000083923339844,15.0
10,12.000083923339844,14.0
10,13.000011444091797,6.0
10,11.999368667602539,14.0
10,11.00015640258789,12.0
10,12.000322341918945,12.0
10,12.001276016235352,10.0
10,12.000560760498047,13.0
10,12.000322341918945,13.0
10,12.000083923339844,9.0
10,12.000083923339844,9.0
10,10.99848747253418,21.0
10,11.999845504760742,13.0
10,11.999845504760742,6.0
10,10.99848747253418,11.0
10,12.000083923339844,9.0
10,10.999917984008789,14.0
10,12.000083923339844,11.0
10,11.89565658569336,11.0
10,11.999845504760742,14.0
10,11.999845504760742,5.0
10,11.999845504760742,6.0
10,12.000083923339844,12.0
10,11.999130249023438,8.0
10,12.000083923339844,12.0
10,12.000083923339844,18.0
10,12.000560760498047,11.0
10,12.000083923339844,14.0
10,11.998891830444336,14.0
10,12.000083923339844,13.0
10,12.000083923339844,17.0
10,12.000322341918945,12.0
10,11.999845504760742,12.0
10,11.99960708618164,9.0
10,11.999845504760742,14.0
10,11.998414993286133,8.0
10,12.000083923339844,12.0
10,11.999845504760742,12.0
10,27.003049850463867,6.0
10,12.000799179077148,11.0
10,11.999368667602539,4.0
10,12.000083923339844,5.0
10,12.000322341918945,17.0
10,11.999845504760742,8.0
10,12.000083923339844,17.0
10,11.998414993286133,5.0
10,10.999679565429688,12.0
10,11.00015640258789,10.0
10,11.99960708618164,8.0
10,11.999845504760742,8.0
10,12.000322341918945,15.0
10,12.000322341918945,5.0
10,12.000322341918945,9.0
10,14.00303840637207,7.0
10,12.018442153930664,8.0
10,12.999773025512695,6.0
10,12.000083923339844,13.0
10,12.000083923339844,12.0
10,12.000083923339844,9.0
10,12.000322341918945,8.0
10,12.000560760498047,9.0
10,12.000083923339844,12.0
10,11.999845504760742,13.0
10,12.000083923339844,13.0
10,10.998964309692383,6.0
10,12.000083923339844,5.0
10,11.999845504760742,5.0
10,12.000799179077148,12.0
10,11.999845504760742,11.0
10,12.000083923339844,14.0
10,12.000083923339844,8.0
10,11.00015640258789,9.0
10,10.999441146850586,19.0
10,12.002229690551758,11.0
10,11.999845504760742,11.0
10,12.003421783447266,11.0
10,10.999679565429688,16.0
10,10.999202728271484,9.0
10,11.002063751220703,13.0
10,11.001348495483398,8.0
10,11.995315551757812,19.0
10,10.998725891113281,10.0
10,10.99848747253418,12.0
10,11.000633239746094,18.0
10,11.997461318969727,9.0
10,11.000871658325195,10.0
10,10.999679565429688,14.0
10,10.999917984008789,6.0
10,12.000560760498047,16.0
10,11.000394821166992,14.0
10,10.999679565429688,11.0
10,11.000871658325195,15.0
10,12.000083923339844,7.0
10,10.998964309692383,13.0
10,12.001991271972656,7.0
10,11.000633239746094,9.0
10,11.998891830444336,9.0
10,11.995792388916016,9.0
10,12.000799179077148,12.0
10,10.999917984008789,13.0
10,12.000322341918945,13.0
10,10.998964309692383,3.0
10,12.000560760498047,8.0
10,11.99793815612793,12.0
10,11.99960708618164,15.0
10,12.000799179077148,7.0
10,11.000394821166992,8.0
10,11.998891830444336,9.0
10,11.997461318969727,12.0
10,11.001348495483398,13.0
10,10.999679565429688,4.0
10,12.000560760498047,5.0
10,12.000083923339844,9.0
10,10.999441146850586,15.0
10,12.000083923339844,5.0
10,11.002779006958008,16.0
10,12.001752853393555,3.0
10,11.999845504760742,7.0
10,11.998414993286133,17.0
10,12.000083923339844,17.0
10,10.999679565429688,13.0
10,12.000083923339844,12.0
10,11.998414993286133,12.0
10,11.0015869140625,10.0
10,11.99960708618164,11.0
10,10.999202728271484,2.0
10,10.999202728271484,4.0
10,10.998964309692383,11.0
10,11.001110076904297,9.0
10,11.999130249023438,10.0
10,11.001110076904297,20.0
10,10.999917984008789,7.0
10,11.000871658325195,8.0
10,11.999130249023438,14.0
10,10.999441146850586,14.0
10,10.99848747253418,7.0
10,11.000633239746094,14.0
10,11.000871658325195,18.0
10,10.999917984008789,16.0
10,11.998891830444336,10.0
10,11.001110076904297,9.0
10,10.998725891113281,13.0
10,10.998964309692383,9.0
10,12.001514434814453,7.0
10,11.001110076904297,7.0
10,12.000083923339844,16.0
10,10.999679565429688,10.0
10,10.999917984008789,13.0
10,12.000560760498047,9.0
10,12.00103759765625,15.0
10,11.999845504760742,13.0
10,11.000871658325195,14.0
10,11.000633239746094,13.0
10,10.99848747253418,7.0
10,11.001348495483398,14.0
10,11.001825332641602,10.0
10,12.002229690551758,11.0
10,11.000871658325195,9.0
10,11.998891830444336,16.0
10,12.000560760498047,11.0
10,11.000633239746094,14.0
10,11.000871658325195,9.0
10,11.999368667602539,13.0
10,11.995315551757812,7.0
10,11.999368667602539,7.0
10,12.000083923339844,15.0
10,10.999917984008789,18.0
10,10.998725891113281,15.0
10,11.997699737548828,11.0
10,11.99793815612793,17.0
10,12.000083923339844,13.0
10,12.00103759765625,15.0
10,11.99960708618164,14.0
10,10.999679565429688,6.0
10,11.99960708618164,16.0
10,10.999202728271484,11.0
10,11.00301742553711,11.0
10,10.999917984008789,15.0
10,12.001276016235352,11.0
10,11.999130249023438,22.0
10,12.000322341918945,10.0
10,11.000633239746094,13.0
10,12.000083923339844,9.0
10,12.000083923339844,8.0
10,11.003732681274414,17.0
10,12.00246810913086,15.0
10,12.000083923339844,19.0
10,12.000083923339844,12.0
10,11.998891830444336,12.0
10,11.000394821166992,13.0
10,11.99960708618164,14.0
10,11.999845504760742,10.0
10,10.99848747253418,5.0
10,12.002944946289062,7.0
10,11.999845504760742,12.0
10,12.000083923339844,15.0
10,12.002229690551758,10.0
10,11.00015640258789,11.0
10,12.000322341918945,11.0
10,11.999845504760742,13.0
10,11.998176574707031,5.0
10,11.999845504760742,19.0
10,12.000322341918945,11.0
10,12.000083923339844,10.0
10,11.99960708618164,19.0
10,11.999845504760742,8.0
10,12.000322341918945,3.0
10,11.00015640258789,12.0
10,12.000083923339844,15.0
10,11.000394821166992,5.0
10,11.999845504760742,6.0
10,12.000083923339844,15.0
10,12.000322341918945,10.0
10,12.00103759765625,8.0
10,12.000083923339844,4.0
10,10.999917984008789,7.0
10,12.000083923339844,8.0
10,12.000083923339844,13.0
10,12.999534606933594,7.0
10,13.000011444091797,10.0
10,10.999679565429688,9.0
10,11.999845504760742,6.0
10,12.0086669921875,11.0
10,11.999368667602539,16.0
10,10.999679565429688,10.0
10,10.999917984008789,10.0
10,11.99793815612793,7.0
10,11.999845504760742,10.0
10,11.00015640258789,10.0
10,11.998176574707031,13.0
10,11.00015640258789,17.0
10,15.998363494873047,12.0
10,12.000322341918945,7.0
10,12.000083923339844,15.0
10,12.000322341918945,9.0
10,11.99793815612793,8.0
10,11.001825332641602,18.0
10,11.00015640258789,10.0
10,11.00015640258789,19.0
10,11.999368667602539,9.0
10,11.99960708618164,15.0
10,10.99848747253418,6.0
10,10.99848747253418,19.0
10,11.999845504760742,13.0
10,14.001846313476562,9.0
10,11.0015869140625,8.0
10,10.999679565429688,11.0
10,11.00301742553711,6.0
10,10.999917984008789,11.0
10,12.000083923339844,10.0
10,12.001514434814453,9.0
10,11.995553970336914,8.0
10,10.999917984008789,16.0
10,12.025833129882812,6.0
10,10.999441146850586,7.0
10,11.999130249023438,10.0
10,11.998653411865234,9.0
10,10.999917984008789,14.0
10,10.999679565429688,14.0
10,11.999130249023438,14.0
10,11.00015640258789,15.0
10,11.003255844116211,5.0
10,11.999368667602539,12.0
10,11.000394821166992,7.0
10,11.999368667602539,7.0
10,10.999917984008789,7.0
10,10.999917984008789,11.0
10,11.999130249023438,9.0
10,10.999917984008789,12.0
10,11.999845504760742,6.0
10,11.001110076904297,13.0
10,10.99848747253418,12.0
10,12.000083923339844,6.0
10,10.998964309692383,18.0
10,11.999845504760742,10.0
10,11.00015640258789,8.0
10,11.999845504760742,10.0
10,10.999441146850586,14.0
10,11.000871658325195,4.0
10,12.000799179077148,13.0
10,11.999368667602539,12.0
10,11.00015640258789,17.0
10,11.999845504760742,9.0
10,12.000322341918945,12.0
10,11.000394821166992,7.0
10,12.003183364868164,12.0
10,12.000083923339844,12.0
10,12.005329132080078,12.0
10,11.999130249023438,7.0
10,11.998653411865234,15.0
10,11.999845504760742,10.0
10,11.00015640258789,6.0
10,12.000560760498047,9.0
10,12.000799179077148,14.0
10,10.999917984008789,7.0
10,11.99960708618164,16.0
10,11.000394821166992,8.0
10,11.001348495483398,10.0
10,11.00015640258789,9.0
10,11.999845504760742,10.0
10,12.000083923339844,13.0
10,12.021541595458984,11.0
10,11.002063751220703,12.0
10,11.999845504760742,13.0
10,11.001825332641602,11.0
10,12.001276016235352,13.0
10,11.999845504760742,14.0
10,11.999130249023438,7.0
10,12.017488479614258,11.0
10,11.99960708618164,13.0
10,11.999130249023438,10.0
10,10.998964309692383,12.0
10,10.99848747253418,3.0
10,11.992692947387695,8.0
10,11.001110076904297,10.0
10,11.99960708618164,15.0
10,11.999368667602539,9.0
10,11.999845504760742,11.0
10,12.000799179077148,10.0
10,11.00015640258789,18.0
10,12.007474899291992,10.0
10,12.00103759765625,11.0
10,10.999917984008789,8.0
10,12.000322341918945,7.0
10,12.001276016235352,10.0
10,11.99960708618164,14.0
10,12.000322341918945,9.0
10,10.999917984008789,10.0
10,12.001276016235352,10.0
10,10.999917984008789,12.0
10,11.99960708618164,13.0
10,11.999845504760742,8.0
10,12.001514434814453,8.0
10,12.000322341918945,12.0
10,10.998249053955078,8.0
10,11.999368667602539,16.0
10,11.921405792236328,9.0
10,11.998414993286133,8.0
10,12.000799179077148,13.0
10,11.001110076904297,3.0
10,10.998725891113281,6.0
10,11.001348495483398,8.0
10,12.000083923339844,13.0
10,12.032270431518555,19.0
10,11.006593704223633,15.0
10,11.000871658325195,19.0
10,11.999845504760742,11.0
10,11.00015640258789,14.0
10,12.000083923339844,9.0
10,11.999845504760742,16.0
10,10.999202728271484,16.0
10,11.00015640258789,18.0
10,12.000799179077148,11.0
10,11.999845504760742,13.0
10,12.001514434814453,11.0
10,12.006759643554688,12.0
10,12.001276016235352,12.0
10,11.000633239746094,11.0
10,11.165857315063477,12.0
10,12.000322341918945,10.0
10,11.000394821166992,14.0
10,11.000871658325195,9.0
10,12.001752853393555,9.0
10,10.999441146850586,8.0
10,11.000871658325195,9.0
10,10.999917984008789,11.0
10,11.999130249023438,9.0
10,11.002063751220703,12.0
10,11.002063751220703,7.0
10,11.00015640258789,11.0
10,11.000871658325195,15.0
10,11.002063751220703,13.0
10,10.999441146850586,7.0
10,10.999917984008789,15.0
10,11.000394821166992,11.0
10,12.000322341918945,9.0
10,11.996746063232422,13.0
10,11.000871658325195,9.0
10,11.000633239746094,10.0
10,12.000560760498047,15.0
10,11.00015640258789,9.0
10,10.999679565429688,12.0
10,10.998249053955078,14.0
10,11.002302169799805,6.0
10,11.00015640258789,7.0
10,11.01231575012207,10.0
10,12.000083923339844,13.0
10,12.000083923339844,14.0
10,11.000394821166992,13.0
10,10.998249053955078,8.0
10,11.998891830444336,15.0
10,10.995149612426758,5.0
10,12.001752853393555,8.0
10,10.999202728271484,11.0
10,10.998964309692383,8.0
10,10.984659194946289,10.0
10,11.997222900390625,10.0
10,12.000083923339844,10.0
10,11.998653411865234,7.0
10,10.998964309692383,18.0
10,12.00103759765625,8.0
10,12.00103759765625,7.0
10,12.000083923339844,10.0
10,17.999649047851562,7.0
10,11.99960708618164,10.0
10,11.002302169799805,18.0
10,11.999130249023438,9.0
10,11.999130249023438,10.0
10,11.999845504760742,6.0
10,11.000871658325195,8.0
10,12.000560760498047,9.0
10,12.001276016235352,23.0
10,11.999845504760742,8.0
10,11.998891830444336,14.0
10,15.00082015991211,8.0
10,12.000322341918945,10.0
10,10.997533798217773,15.0
10,11.999368667602539,17.0
10,12.000560760498047,17.0
10,12.002944946289062,14.0
10,12.000083923339844,6.0
10,11.00015640258789,13.0
10,11.00015640258789,9.0
10,12.000322341918945,10.0
10,11.00015640258789,14.0
10,11.00015640258789,10.0
10,10.998249053955078,9.0
10,11.999130249023438,7.0
10,10.997772216796875,11.0
10,11.00015640258789,15.0
10,11.000394821166992,17.0
10,11.998176574707031,16.0
10,11.999845504760742,14.0
10,10.988950729370117,10.0
10,11.999130249023438,11.0
10,11.99960708618164,13.0
10,10.998010635375977,9.0
10,12.000083923339844,15.0
10,11.977195739746094,7.0
10,10.999917984008789,10.0
10,12.001752853393555,9.0
10,11.99960708618164,11.0
10,10.999679565429688,12.0
10,11.99960708618164,11.0
10,12.001276016235352,9.0
10,11.00015640258789,9.0
10,12.002706527709961,7.0
10,11.999368667602539,13.0
10,11.999845504760742,9.0
10,10.998725891113281,15.0
10,10.999917984008789,9.0
10,10.999917984008789,9.0
10,10.999202728271484,15.0
10,11.008501052856445,16.0
10,11.00015640258789,9.0
10,10.893583297729492,5.0
10,10.999679565429688,11.0
10,11.998176574707031,3.0
10,11.000394821166992,12.0
10,11.999368667602539,13.0
10,10.999917984008789,13.0
10,11.999130249023438,16.0
10,12.000322341918945,17.0
10,11.999845504760742,11.0
10,11.999368667602539,10.0
10,10.999441146850586,8.0
10,12.000560760498047,13.0
10,11.99960708618164,12.0
10,10.992288589477539,12.0
10,11.00301742553711,14.0
10,11.999368667602539,15.0
10,11.01231575012207,9.0
10,11.00015640258789,13.0
10,12.000560760498047,7.0
10,11.99960708618164,17.0
10,11.0015869140625,15.0
10,11.99960708618164,11.0
10,10.999441146850586,13.0
10,11.99793815612793,5.0
10,12.000322341918945,13.0
10,12.000799179077148,8.0
10,10.999202728271484,9.0
10,12.000560760498047,12.0
10,11.000633239746094,10.0
10,11.000394821166992,11.0
10,12.000083923339844,5.0
10,11.999845504760742,16.0
10,11.000394821166992,12.0
10,11.00015640258789,18.0
10,11.00015640258789,11.0
10,11.00015640258789,10.0
10,12.000799179077148,13.0
10,11.99960708618164,11.0
10,12.001752853393555,13.0
10,10.999441146850586,8.0
10,11.998414993286133,13.0
10,10.998725891113281,11.0
10,11.001825332641602,11.0
10,11.99960708618164,7.0
10,10.998964309692383,15.0
10,11.00015640258789,17.0
10,11.99960708618164,11.0
10,11.999130249023438,18.0
