vertice,execution_time,solution,route
7.0,6.997108459472656,11.0,"(0, 1, 3, 4, 5, 2, 6)"
7.0,6.997585296630859,9.0,"(0, 1, 6, 5, 2, 4, 3)"
7.0,5.997657775878906,17.0,"(0, 1, 5, 6, 4, 2, 3)"
7.0,5.997657775878906,18.0,"(0, 5, 1, 4, 2, 3, 6)"
7.0,5.997180938720703,13.0,"(0, 4, 5, 6, 3, 2, 1)"
7.0,5.996465682983398,14.0,"(0, 3, 1, 4, 5, 6, 2)"
7.0,8.999824523925781,7.0,"(0, 1, 6, 4, 2, 3, 5)"
7.0,5.997419357299805,11.0,"(0, 4, 2, 5, 1, 6, 3)"
7.0,6.997585296630859,7.0,"(0, 4, 3, 1, 6, 5, 2)"
7.0,5.997419357299805,13.0,"(0, 4, 5, 2, 3, 6, 1)"
7.0,5.997896194458008,6.0,"(0, 6, 4, 5, 3, 1, 2)"
7.0,5.996942520141602,14.0,"(0, 5, 2, 3, 1, 4, 6)"
7.0,5.997180938720703,19.0,"(0, 2, 1, 6, 3, 5, 4)"
7.0,5.997180938720703,13.0,"(0, 3, 5, 6, 4, 1, 2)"
7.0,5.9967041015625,11.0,"(0, 1, 4, 3, 2, 5, 6)"
7.0,5.996465682983398,10.0,"(0, 4, 2, 1, 5, 6, 3)"
7.0,5.998849868774414,6.0,"(0, 4, 1, 5, 3, 2, 6)"
7.0,6.997346878051758,9.0,"(0, 4, 3, 5, 6, 2, 1)"
7.0,6.997346878051758,13.0,"(0, 5, 1, 4, 2, 3, 6)"
7.0,5.996227264404297,7.0,"(0, 6, 1, 4, 2, 3, 5)"
7.0,6.998538970947266,11.0,"(0, 5, 3, 2, 1, 4, 6)"
7.0,5.997419357299805,11.0,"(0, 6, 2, 3, 4, 1, 5)"
7.0,5.997419357299805,10.0,"(0, 1, 3, 2, 5, 6, 4)"
7.0,5.997180938720703,12.0,"(0, 3, 4, 5, 1, 2, 6)"
7.0,5.997657775878906,13.0,"(0, 3, 2, 5, 6, 4, 1)"
7.0,6.997585296630859,14.0,"(0, 3, 1, 5, 4, 2, 6)"
7.0,5.997419357299805,12.0,"(0, 4, 3, 5, 2, 1, 6)"
7.0,5.9986114501953125,15.0,"(0, 2, 1, 4, 5, 6, 3)"
7.0,6.997346878051758,19.0,"(0, 5, 4, 1, 3, 2, 6)"
7.0,5.997419357299805,9.0,"(0, 3, 1, 4, 5, 6, 2)"
7.0,5.997657775878906,9.0,"(0, 5, 2, 1, 6, 3, 4)"
7.0,5.997896194458008,14.0,"(0, 4, 3, 5, 1, 6, 2)"
7.0,6.998777389526367,14.0,"(0, 1, 4, 6, 2, 5, 3)"
7.0,6.997346878051758,13.0,"(0, 3, 2, 1, 5, 4, 6)"
7.0,5.997419357299805,12.0,"(0, 1, 2, 6, 4, 3, 5)"
7.0,5.997657775878906,12.0,"(0, 5, 2, 3, 1, 4, 6)"
7.0,5.998373031616211,10.0,"(0, 3, 5, 4, 6, 1, 2)"
7.0,6.996393203735352,12.0,"(0, 2, 1, 3, 4, 5, 6)"
7.0,5.997657775878906,6.0,"(0, 6, 1, 4, 2, 3, 5)"
7.0,5.996465682983398,15.0,"(0, 2, 1, 4, 3, 5, 6)"
7.0,5.996227264404297,12.0,"(0, 4, 1, 6, 2, 5, 3)"
7.0,5.998134613037109,11.0,"(0, 1, 2, 6, 4, 3, 5)"
7.0,5.997896194458008,16.0,"(0, 1, 3, 5, 4, 2, 6)"
7.0,5.997657775878906,11.0,"(0, 4, 2, 5, 1, 6, 3)"
7.0,5.997896194458008,9.0,"(0, 1, 2, 5, 4, 6, 3)"
7.0,5.997419357299805,13.0,"(0, 1, 2, 5, 4, 6, 3)"
7.0,5.998373031616211,9.0,"(0, 5, 6, 4, 2, 3, 1)"
7.0,6.996631622314453,10.0,"(0, 1, 3, 5, 2, 6, 4)"
7.0,6.997585296630859,24.0,"(0, 5, 4, 1, 3, 2, 6)"
7.0,5.997657775878906,11.0,"(0, 5, 1, 6, 2, 3, 4)"
7.0,5.997419357299805,14.0,"(0, 2, 4, 1, 3, 6, 5)"
7.0,5.997180938720703,2.0,"(0, 5, 1, 4, 6, 2, 3)"
7.0,6.9980621337890625,13.0,"(0, 1, 3, 2, 4, 5, 6)"
7.0,5.997419357299805,20.0,"(0, 6, 1, 2, 5, 4, 3)"
7.0,5.998134613037109,6.0,"(0, 6, 3, 1, 4, 5, 2)"
7.0,5.996942520141602,7.0,"(0, 1, 3, 2, 5, 4, 6)"
7.0,5.9967041015625,10.0,"(0, 2, 3, 5, 1, 4, 6)"
7.0,5.997657775878906,11.0,"(0, 3, 2, 5, 4, 6, 1)"
7.0,5.9986114501953125,17.0,"(0, 5, 1, 3, 6, 4, 2)"
7.0,5.996942520141602,9.0,"(0, 3, 4, 6, 5, 2, 1)"
7.0,5.997657775878906,18.0,"(0, 2, 4, 3, 5, 1, 6)"
7.0,5.997419357299805,13.0,"(0, 4, 3, 1, 5, 6, 2)"
7.0,5.997180938720703,11.0,"(0, 4, 5, 3, 2, 6, 1)"
7.0,6.998777389526367,9.0,"(0, 2, 3, 4, 1, 6, 5)"
7.0,6.000518798828125,12.0,"(0, 5, 2, 1, 6, 4, 3)"
7.0,5.999326705932617,18.0,"(0, 5, 4, 6, 1, 3, 2)"
7.0,5.998373031616211,9.0,"(0, 1, 4, 5, 6, 2, 3)"
7.0,5.997180938720703,20.0,"(0, 1, 2, 5, 4, 3, 6)"
7.0,6.997346878051758,11.0,"(0, 1, 5, 6, 2, 4, 3)"
7.0,5.998134613037109,16.0,"(0, 6, 4, 3, 1, 2, 5)"
7.0,6.000041961669922,14.0,"(0, 5, 3, 6, 2, 4, 1)"
7.0,5.997419357299805,20.0,"(0, 4, 5, 1, 6, 3, 2)"
7.0,5.997180938720703,7.0,"(0, 1, 2, 5, 6, 4, 3)"
7.0,5.997657775878906,9.0,"(0, 1, 6, 2, 4, 5, 3)"
7.0,5.997896194458008,21.0,"(0, 3, 4, 2, 5, 6, 1)"
7.0,6.996631622314453,15.0,"(0, 4, 1, 3, 5, 6, 2)"
7.0,6.997585296630859,13.0,"(0, 2, 4, 1, 5, 6, 3)"
7.0,5.998849868774414,8.0,"(0, 3, 5, 1, 6, 4, 2)"
7.0,5.996942520141602,16.0,"(0, 1, 2, 3, 5, 6, 4)"
7.0,5.999326705932617,12.0,"(0, 3, 1, 4, 5, 2, 6)"
7.0,5.996942520141602,17.0,"(0, 4, 6, 1, 2, 5, 3)"
7.0,5.997657775878906,8.0,"(0, 3, 5, 4, 6, 2, 1)"
7.0,5.997180938720703,17.0,"(0, 6, 1, 4, 2, 5, 3)"
7.0,5.996942520141602,7.0,"(0, 6, 2, 5, 1, 4, 3)"
7.0,5.997657775878906,14.0,"(0, 5, 2, 6, 3, 4, 1)"
7.0,5.996227264404297,2.0,"(0, 4, 6, 5, 3, 1, 2)"
7.0,6.997346878051758,5.0,"(0, 5, 6, 1, 4, 2, 3)"
7.0,5.997419357299805,10.0,"(0, 3, 2, 5, 6, 4, 1)"
7.0,5.996465682983398,15.0,"(0, 5, 2, 3, 4, 1, 6)"
7.0,5.997419357299805,17.0,"(0, 1, 5, 6, 4, 3, 2)"
7.0,5.9967041015625,16.0,"(0, 3, 2, 4, 5, 1, 6)"
7.0,5.997896194458008,12.0,"(0, 3, 5, 4, 2, 6, 1)"
7.0,8.998394012451172,8.0,"(0, 4, 2, 5, 3, 1, 6)"
7.0,5.997896194458008,9.0,"(0, 4, 2, 5, 6, 3, 1)"
7.0,5.997657775878906,19.0,"(0, 4, 1, 3, 5, 2, 6)"
7.0,5.998134613037109,5.0,"(0, 5, 3, 1, 6, 2, 4)"
7.0,5.996942520141602,7.0,"(0, 2, 6, 1, 4, 5, 3)"
7.0,5.9986114501953125,13.0,"(0, 4, 2, 6, 3, 5, 1)"
7.0,5.9986114501953125,10.0,"(0, 5, 1, 6, 4, 2, 3)"
7.0,6.9980621337890625,10.0,"(0, 2, 4, 6, 3, 5, 1)"
7.0,8.99958610534668,14.0,"(0, 4, 6, 5, 3, 2, 1)"
7.0,5.9986114501953125,7.0,"(0, 5, 2, 6, 1, 3, 4)"
7.0,5.998849868774414,6.0,"(0, 6, 3, 2, 1, 4, 5)"
7.0,5.998373031616211,9.0,"(0, 4, 3, 1, 6, 5, 2)"
7.0,5.997896194458008,6.0,"(0, 3, 2, 4, 6, 5, 1)"
7.0,5.999565124511719,14.0,"(0, 3, 4, 2, 6, 1, 5)"
7.0,5.998373031616211,9.0,"(0, 1, 5, 3, 2, 4, 6)"
7.0,5.999088287353516,12.0,"(0, 1, 4, 5, 2, 3, 6)"
7.0,5.9986114501953125,15.0,"(0, 4, 3, 1, 6, 2, 5)"
7.0,5.9986114501953125,16.0,"(0, 1, 4, 6, 3, 5, 2)"
7.0,8.999109268188477,9.0,"(0, 1, 6, 3, 2, 4, 5)"
7.0,5.997896194458008,13.0,"(0, 2, 1, 6, 4, 5, 3)"
7.0,5.997419357299805,9.0,"(0, 5, 6, 3, 2, 4, 1)"
7.0,5.9986114501953125,8.0,"(0, 1, 4, 3, 6, 2, 5)"
7.0,6.998300552368164,17.0,"(0, 2, 1, 6, 3, 4, 5)"
7.0,5.9986114501953125,10.0,"(0, 3, 4, 6, 2, 5, 1)"
7.0,5.9986114501953125,7.0,"(0, 6, 2, 4, 5, 1, 3)"
7.0,7.999658584594727,11.0,"(0, 3, 4, 6, 2, 1, 5)"
7.0,5.9986114501953125,8.0,"(0, 2, 5, 3, 6, 1, 4)"
7.0,5.998373031616211,12.0,"(0, 2, 3, 5, 4, 1, 6)"
7.0,5.998373031616211,6.0,"(0, 3, 2, 4, 5, 6, 1)"
7.0,6.998538970947266,15.0,"(0, 3, 6, 4, 2, 5, 1)"
7.0,5.998373031616211,15.0,"(0, 5, 2, 4, 6, 1, 3)"
7.0,5.998849868774414,13.0,"(0, 1, 3, 6, 2, 4, 5)"
7.0,5.9986114501953125,8.0,"(0, 4, 6, 5, 2, 1, 3)"
7.0,5.998134613037109,12.0,"(0, 3, 1, 4, 6, 5, 2)"
7.0,5.998373031616211,17.0,"(0, 3, 1, 5, 4, 6, 2)"
7.0,5.9986114501953125,10.0,"(0, 2, 4, 1, 3, 5, 6)"
7.0,6.000280380249023,11.0,"(0, 5, 2, 1, 6, 4, 3)"
7.0,5.998373031616211,9.0,"(0, 6, 5, 1, 2, 4, 3)"
7.0,5.998849868774414,18.0,"(0, 1, 5, 3, 4, 2, 6)"
7.0,6.998538970947266,8.0,"(0, 4, 5, 6, 1, 3, 2)"
7.0,5.999088287353516,15.0,"(0, 2, 4, 1, 6, 5, 3)"
7.0,5.998373031616211,13.0,"(0, 4, 1, 3, 6, 2, 5)"
7.0,5.9986114501953125,6.0,"(0, 5, 4, 2, 3, 6, 1)"
7.0,5.998373031616211,12.0,"(0, 3, 1, 5, 4, 6, 2)"
7.0,5.998134613037109,8.0,"(0, 1, 5, 4, 2, 3, 6)"
7.0,5.998134613037109,13.0,"(0, 3, 5, 1, 6, 4, 2)"
7.0,5.998373031616211,19.0,"(0, 2, 1, 6, 4, 5, 3)"
7.0,5.998849868774414,21.0,"(0, 3, 4, 2, 5, 1, 6)"
7.0,5.998373031616211,14.0,"(0, 3, 2, 4, 5, 1, 6)"
7.0,6.997108459472656,12.0,"(0, 6, 5, 4, 2, 1, 3)"
7.0,5.9986114501953125,12.0,"(0, 6, 4, 2, 5, 1, 3)"
7.0,5.997896194458008,12.0,"(0, 1, 3, 4, 6, 2, 5)"
7.0,5.998373031616211,15.0,"(0, 1, 2, 5, 3, 6, 4)"
7.0,5.9986114501953125,11.0,"(0, 2, 6, 4, 1, 3, 5)"
7.0,6.000757217407227,13.0,"(0, 1, 4, 2, 6, 5, 3)"
7.0,7.0018768310546875,5.0,"(0, 3, 1, 6, 4, 2, 5)"
7.0,5.998373031616211,13.0,"(0, 3, 4, 2, 1, 5, 6)"
7.0,5.9986114501953125,14.0,"(0, 1, 6, 5, 3, 2, 4)"
7.0,5.9986114501953125,7.0,"(0, 6, 3, 2, 5, 4, 1)"
7.0,5.998849868774414,15.0,"(0, 2, 4, 5, 3, 1, 6)"
7.0,5.998373031616211,16.0,"(0, 6, 5, 1, 2, 4, 3)"
7.0,6.9980621337890625,15.0,"(0, 5, 6, 3, 2, 4, 1)"
7.0,5.999088287353516,8.0,"(0, 4, 3, 2, 1, 6, 5)"
7.0,5.9986114501953125,16.0,"(0, 4, 6, 2, 3, 1, 5)"
7.0,5.997657775878906,13.0,"(0, 2, 5, 1, 4, 3, 6)"
7.0,6.998300552368164,10.0,"(0, 3, 1, 2, 6, 5, 4)"
7.0,5.9986114501953125,15.0,"(0, 3, 4, 6, 5, 1, 2)"
7.0,5.997896194458008,7.0,"(0, 1, 3, 4, 5, 2, 6)"
7.0,5.999565124511719,10.0,"(0, 3, 5, 4, 1, 6, 2)"
7.0,5.997419357299805,10.0,"(0, 3, 1, 4, 5, 6, 2)"
7.0,6.999015808105469,18.0,"(0, 2, 4, 5, 1, 3, 6)"
7.0,5.997657775878906,13.0,"(0, 2, 6, 5, 1, 4, 3)"
7.0,5.998134613037109,18.0,"(0, 2, 3, 1, 4, 5, 6)"
7.0,6.998300552368164,16.0,"(0, 4, 5, 6, 1, 3, 2)"
7.0,5.9986114501953125,12.0,"(0, 2, 3, 4, 1, 5, 6)"
7.0,7.00068473815918,14.0,"(0, 3, 2, 5, 4, 1, 6)"
7.0,5.999326705932617,15.0,"(0, 3, 2, 5, 4, 1, 6)"
7.0,5.999088287353516,12.0,"(0, 4, 2, 3, 6, 1, 5)"
7.0,5.998373031616211,10.0,"(0, 2, 3, 5, 4, 1, 6)"
7.0,5.9986114501953125,5.0,"(0, 1, 6, 2, 4, 3, 5)"
7.0,5.998373031616211,9.0,"(0, 2, 5, 3, 1, 4, 6)"
7.0,5.998134613037109,13.0,"(0, 4, 2, 5, 3, 1, 6)"
7.0,5.999326705932617,15.0,"(0, 3, 6, 4, 5, 1, 2)"
7.0,5.998373031616211,16.0,"(0, 1, 3, 2, 4, 6, 5)"
7.0,5.9986114501953125,7.0,"(0, 1, 4, 6, 3, 5, 2)"
7.0,5.99980354309082,13.0,"(0, 3, 6, 2, 1, 4, 5)"
7.0,5.998849868774414,7.0,"(0, 1, 6, 5, 2, 4, 3)"
7.0,5.9986114501953125,13.0,"(0, 6, 5, 2, 3, 1, 4)"
7.0,5.998373031616211,11.0,"(0, 2, 6, 4, 5, 1, 3)"
7.0,5.9986114501953125,10.0,"(0, 1, 2, 6, 4, 3, 5)"
7.0,5.9986114501953125,12.0,"(0, 5, 6, 3, 1, 2, 4)"
7.0,5.998134613037109,14.0,"(0, 1, 3, 4, 6, 5, 2)"
7.0,5.998849868774414,10.0,"(0, 5, 4, 3, 2, 6, 1)"
7.0,5.999326705932617,12.0,"(0, 4, 1, 6, 5, 2, 3)"
7.0,5.998849868774414,11.0,"(0, 1, 6, 2, 5, 4, 3)"
7.0,5.997896194458008,13.0,"(0, 2, 5, 4, 3, 6, 1)"
7.0,5.998373031616211,13.0,"(0, 6, 1, 3, 5, 4, 2)"
7.0,6.999015808105469,12.0,"(0, 1, 4, 6, 2, 3, 5)"
7.0,5.9986114501953125,10.0,"(0, 1, 5, 2, 4, 3, 6)"
7.0,6.998538970947266,10.0,"(0, 1, 5, 3, 6, 2, 4)"
7.0,5.9986114501953125,10.0,"(0, 6, 4, 1, 3, 2, 5)"
7.0,5.9986114501953125,14.0,"(0, 5, 2, 1, 6, 3, 4)"
7.0,5.997419357299805,8.0,"(0, 5, 1, 3, 2, 4, 6)"
7.0,8.999824523925781,4.0,"(0, 1, 5, 6, 4, 3, 2)"
7.0,5.9986114501953125,18.0,"(0, 1, 4, 2, 5, 6, 3)"
7.0,5.999088287353516,4.0,"(0, 1, 3, 6, 4, 2, 5)"
7.0,5.998849868774414,13.0,"(0, 1, 2, 4, 6, 5, 3)"
7.0,5.9986114501953125,9.0,"(0, 6, 3, 4, 5, 1, 2)"
7.0,5.9986114501953125,7.0,"(0, 3, 4, 6, 2, 5, 1)"
7.0,5.997419357299805,12.0,"(0, 2, 5, 6, 3, 4, 1)"
7.0,5.999088287353516,13.0,"(0, 1, 4, 5, 6, 2, 3)"
7.0,5.997896194458008,10.0,"(0, 3, 2, 6, 1, 5, 4)"
7.0,6.000041961669922,13.0,"(0, 5, 1, 6, 3, 4, 2)"
7.0,5.997896194458008,13.0,"(0, 3, 5, 2, 1, 6, 4)"
7.0,5.998134613037109,14.0,"(0, 4, 3, 5, 6, 1, 2)"
7.0,5.998849868774414,13.0,"(0, 4, 5, 1, 3, 6, 2)"
7.0,5.999326705932617,11.0,"(0, 1, 3, 4, 5, 6, 2)"
7.0,7.0018768310546875,13.0,"(0, 4, 5, 2, 6, 1, 3)"
7.0,6.9980621337890625,13.0,"(0, 1, 6, 4, 5, 2, 3)"
7.0,5.997896194458008,12.0,"(0, 5, 3, 1, 4, 2, 6)"
7.0,5.998849868774414,8.0,"(0, 5, 4, 6, 3, 1, 2)"
7.0,5.998373031616211,10.0,"(0, 1, 6, 4, 3, 5, 2)"
7.0,5.9986114501953125,18.0,"(0, 5, 3, 1, 6, 4, 2)"
7.0,6.9980621337890625,13.0,"(0, 3, 5, 2, 4, 6, 1)"
7.0,5.999565124511719,11.0,"(0, 3, 6, 2, 5, 1, 4)"
7.0,5.997896194458008,11.0,"(0, 1, 6, 2, 5, 3, 4)"
7.0,5.998134613037109,17.0,"(0, 1, 5, 3, 4, 6, 2)"
7.0,5.9986114501953125,13.0,"(0, 5, 3, 1, 2, 6, 4)"
7.0,5.9986114501953125,10.0,"(0, 2, 6, 3, 4, 5, 1)"
7.0,5.999088287353516,15.0,"(0, 3, 5, 2, 1, 6, 4)"
7.0,5.997896194458008,6.0,"(0, 5, 4, 6, 1, 3, 2)"
7.0,6.997346878051758,8.0,"(0, 4, 3, 5, 1, 6, 2)"
7.0,5.9986114501953125,8.0,"(0, 3, 2, 6, 1, 4, 5)"
7.0,6.998777389526367,6.0,"(0, 1, 6, 2, 3, 5, 4)"
7.0,5.998373031616211,8.0,"(0, 6, 5, 2, 3, 4, 1)"
7.0,5.998849868774414,6.0,"(0, 5, 4, 1, 3, 2, 6)"
7.0,5.998373031616211,14.0,"(0, 2, 3, 5, 4, 6, 1)"
7.0,5.998373031616211,10.0,"(0, 3, 1, 4, 5, 6, 2)"
7.0,5.9986114501953125,11.0,"(0, 3, 2, 1, 6, 4, 5)"
7.0,5.998373031616211,15.0,"(0, 4, 3, 6, 5, 1, 2)"
7.0,5.999565124511719,13.0,"(0, 3, 2, 1, 5, 4, 6)"
7.0,6.998300552368164,12.0,"(0, 3, 5, 2, 1, 6, 4)"
7.0,5.998849868774414,13.0,"(0, 5, 3, 4, 6, 1, 2)"
7.0,6.998538970947266,12.0,"(0, 5, 3, 6, 4, 1, 2)"
7.0,6.998300552368164,9.0,"(0, 1, 3, 5, 4, 6, 2)"
7.0,5.998373031616211,15.0,"(0, 5, 1, 6, 2, 4, 3)"
7.0,6.998777389526367,13.0,"(0, 3, 6, 5, 1, 2, 4)"
7.0,5.998373031616211,14.0,"(0, 1, 3, 2, 5, 4, 6)"
7.0,6.998538970947266,11.0,"(0, 4, 6, 2, 1, 5, 3)"
7.0,5.998849868774414,9.0,"(0, 2, 1, 6, 3, 5, 4)"
7.0,5.998373031616211,6.0,"(0, 5, 2, 4, 1, 6, 3)"
7.0,5.9986114501953125,17.0,"(0, 1, 2, 5, 4, 6, 3)"
7.0,6.998538970947266,5.0,"(0, 5, 6, 3, 4, 2, 1)"
7.0,6.997823715209961,10.0,"(0, 6, 3, 5, 1, 4, 2)"
7.0,5.998373031616211,13.0,"(0, 1, 2, 3, 6, 5, 4)"
7.0,5.998373031616211,10.0,"(0, 6, 4, 1, 3, 2, 5)"
7.0,5.9986114501953125,8.0,"(0, 6, 4, 5, 1, 3, 2)"
7.0,5.9986114501953125,6.0,"(0, 6, 4, 1, 2, 5, 3)"
7.0,6.000995635986328,11.0,"(0, 6, 4, 2, 3, 1, 5)"
7.0,5.9986114501953125,12.0,"(0, 3, 4, 2, 1, 5, 6)"
7.0,5.998134613037109,13.0,"(0, 3, 1, 6, 4, 2, 5)"
7.0,5.998373031616211,15.0,"(0, 2, 5, 1, 6, 4, 3)"
7.0,5.998849868774414,16.0,"(0, 1, 2, 4, 5, 3, 6)"
7.0,7.999420166015625,11.0,"(0, 3, 4, 5, 6, 2, 1)"
7.0,5.998373031616211,9.0,"(0, 2, 3, 1, 4, 6, 5)"
7.0,5.998373031616211,15.0,"(0, 3, 1, 4, 2, 5, 6)"
7.0,5.998849868774414,19.0,"(0, 3, 4, 6, 5, 1, 2)"
7.0,5.997896194458008,17.0,"(0, 5, 3, 1, 6, 2, 4)"
7.0,5.998373031616211,11.0,"(0, 5, 1, 4, 6, 2, 3)"
7.0,5.998373031616211,9.0,"(0, 6, 3, 2, 5, 4, 1)"
7.0,5.998373031616211,11.0,"(0, 3, 2, 6, 4, 1, 5)"
7.0,5.998849868774414,7.0,"(0, 1, 4, 5, 6, 2, 3)"
7.0,5.9986114501953125,10.0,"(0, 4, 3, 6, 2, 5, 1)"
7.0,5.9986114501953125,14.0,"(0, 3, 5, 1, 6, 4, 2)"
7.0,5.998373031616211,7.0,"(0, 4, 2, 1, 3, 6, 5)"
7.0,5.9986114501953125,12.0,"(0, 6, 5, 1, 2, 3, 4)"
7.0,5.997657775878906,13.0,"(0, 3, 5, 4, 1, 6, 2)"
7.0,5.997896194458008,10.0,"(0, 5, 2, 6, 4, 1, 3)"
7.0,5.999565124511719,12.0,"(0, 1, 4, 5, 3, 2, 6)"
7.0,5.996942520141602,13.0,"(0, 3, 1, 4, 5, 6, 2)"
7.0,6.997823715209961,10.0,"(0, 3, 2, 6, 4, 1, 5)"
7.0,5.998134613037109,8.0,"(0, 4, 1, 5, 2, 3, 6)"
7.0,6.997585296630859,13.0,"(0, 2, 3, 1, 6, 4, 5)"
7.0,5.996942520141602,9.0,"(0, 2, 3, 1, 4, 5, 6)"
7.0,5.997419357299805,10.0,"(0, 4, 3, 1, 2, 6, 5)"
7.0,5.997657775878906,9.0,"(0, 1, 5, 3, 6, 4, 2)"
7.0,5.998373031616211,8.0,"(0, 4, 2, 6, 3, 5, 1)"
7.0,5.997419357299805,14.0,"(0, 5, 2, 6, 3, 4, 1)"
7.0,5.997657775878906,12.0,"(0, 3, 5, 6, 1, 4, 2)"
7.0,5.997180938720703,8.0,"(0, 4, 6, 3, 2, 5, 1)"
7.0,6.997108459472656,13.0,"(0, 6, 1, 4, 5, 3, 2)"
7.0,5.998134613037109,5.0,"(0, 3, 4, 6, 1, 2, 5)"
7.0,5.997657775878906,12.0,"(0, 1, 3, 5, 4, 2, 6)"
7.0,6.997346878051758,13.0,"(0, 2, 4, 5, 3, 1, 6)"
7.0,5.997419357299805,11.0,"(0, 4, 5, 2, 3, 6, 1)"
7.0,5.997419357299805,17.0,"(0, 1, 4, 5, 6, 3, 2)"
7.0,5.997657775878906,6.0,"(0, 3, 6, 1, 5, 4, 2)"
7.0,6.000518798828125,19.0,"(0, 3, 1, 5, 6, 2, 4)"
7.0,5.996227264404297,10.0,"(0, 6, 4, 1, 5, 3, 2)"
7.0,7.997989654541016,9.0,"(0, 2, 6, 1, 5, 4, 3)"
7.0,5.997419357299805,17.0,"(0, 4, 6, 1, 5, 2, 3)"
7.0,5.997419357299805,10.0,"(0, 1, 5, 2, 4, 6, 3)"
7.0,5.997419357299805,10.0,"(0, 5, 3, 1, 2, 4, 6)"
7.0,5.997419357299805,13.0,"(0, 1, 2, 6, 4, 5, 3)"
7.0,6.997346878051758,9.0,"(0, 4, 3, 2, 6, 5, 1)"
7.0,6.998538970947266,15.0,"(0, 4, 1, 2, 6, 3, 5)"
7.0,5.997419357299805,10.0,"(0, 4, 3, 2, 5, 1, 6)"
7.0,5.996942520141602,14.0,"(0, 5, 1, 4, 3, 2, 6)"
7.0,5.997657775878906,18.0,"(0, 1, 2, 3, 4, 5, 6)"
7.0,5.997896194458008,9.0,"(0, 3, 2, 6, 1, 5, 4)"
7.0,5.997896194458008,16.0,"(0, 2, 3, 5, 4, 1, 6)"
7.0,5.997896194458008,12.0,"(0, 4, 6, 3, 1, 5, 2)"
7.0,6.997585296630859,5.0,"(0, 2, 5, 4, 1, 3, 6)"
7.0,5.997657775878906,7.0,"(0, 5, 2, 6, 3, 4, 1)"
7.0,5.997657775878906,10.0,"(0, 6, 1, 5, 2, 4, 3)"
7.0,5.998134613037109,6.0,"(0, 6, 2, 3, 1, 5, 4)"
7.0,5.997180938720703,13.0,"(0, 5, 2, 6, 3, 1, 4)"
7.0,5.997896194458008,13.0,"(0, 3, 6, 4, 2, 1, 5)"
7.0,5.996465682983398,15.0,"(0, 1, 3, 6, 4, 5, 2)"
7.0,5.997180938720703,11.0,"(0, 2, 3, 4, 5, 6, 1)"
7.0,5.997657775878906,10.0,"(0, 3, 1, 6, 4, 5, 2)"
7.0,5.996465682983398,6.0,"(0, 5, 2, 4, 3, 1, 6)"
7.0,5.997657775878906,10.0,"(0, 1, 3, 2, 4, 5, 6)"
7.0,5.9967041015625,5.0,"(0, 4, 3, 2, 5, 6, 1)"
7.0,5.997419357299805,13.0,"(0, 2, 1, 4, 5, 3, 6)"
7.0,5.997180938720703,19.0,"(0, 6, 4, 1, 2, 3, 5)"
7.0,5.998134613037109,13.0,"(0, 4, 1, 3, 2, 5, 6)"
7.0,6.997346878051758,4.0,"(0, 6, 3, 2, 4, 1, 5)"
7.0,5.997419357299805,16.0,"(0, 4, 1, 5, 2, 6, 3)"
7.0,6.997346878051758,12.0,"(0, 4, 6, 2, 5, 1, 3)"
7.0,5.997419357299805,11.0,"(0, 6, 5, 4, 1, 3, 2)"
7.0,5.997657775878906,10.0,"(0, 2, 5, 4, 6, 1, 3)"
7.0,5.997419357299805,11.0,"(0, 6, 3, 1, 5, 4, 2)"
7.0,5.997180938720703,13.0,"(0, 6, 4, 5, 2, 1, 3)"
7.0,5.997896194458008,7.0,"(0, 4, 2, 3, 1, 5, 6)"
7.0,5.997180938720703,8.0,"(0, 4, 2, 1, 3, 5, 6)"
7.0,6.997823715209961,14.0,"(0, 1, 2, 4, 3, 6, 5)"
7.0,6.997346878051758,16.0,"(0, 5, 3, 2, 6, 1, 4)"
7.0,5.996465682983398,12.0,"(0, 5, 2, 4, 1, 3, 6)"
7.0,5.997896194458008,9.0,"(0, 2, 1, 3, 5, 4, 6)"
7.0,5.998134613037109,15.0,"(0, 2, 3, 5, 1, 4, 6)"
7.0,5.996942520141602,13.0,"(0, 1, 2, 6, 5, 3, 4)"
7.0,5.997180938720703,14.0,"(0, 3, 1, 5, 4, 2, 6)"
7.0,6.997823715209961,12.0,"(0, 6, 1, 5, 4, 3, 2)"
7.0,5.997896194458008,12.0,"(0, 6, 2, 5, 4, 1, 3)"
7.0,5.997657775878906,10.0,"(0, 4, 3, 6, 2, 1, 5)"
7.0,5.996465682983398,10.0,"(0, 3, 5, 4, 1, 2, 6)"
7.0,5.997180938720703,13.0,"(0, 5, 3, 6, 4, 1, 2)"
7.0,5.997657775878906,8.0,"(0, 2, 3, 4, 5, 1, 6)"
7.0,6.997108459472656,12.0,"(0, 5, 6, 1, 2, 3, 4)"
7.0,5.997180938720703,9.0,"(0, 3, 1, 2, 5, 6, 4)"
7.0,5.998134613037109,7.0,"(0, 5, 6, 2, 3, 1, 4)"
7.0,5.998373031616211,16.0,"(0, 3, 1, 5, 2, 6, 4)"
7.0,5.997180938720703,15.0,"(0, 2, 6, 3, 1, 4, 5)"
7.0,5.997896194458008,7.0,"(0, 5, 6, 4, 3, 2, 1)"
7.0,5.997896194458008,13.0,"(0, 6, 1, 3, 4, 2, 5)"
